costumbre kost̪ũmbɾe
alambre alãmbɾe
lenguaje lẽŋɡwaxe
duelo d̪welo
duelo d̪welo
optimismo oβ̞t̪imizmo
turista t̪uɾist̪a
entierro ẽn̪t̪jero
pecho pet͡ʃo
parada paɾað̞a
parada paɾað̞a
mandato mãn̪d̪at̪o
misión misjõn
empleado ẽmpleað̞o
irregularidad ireɣ̞ulaɾið̞að̞
calva kalβ̞a
bolchevique bolʲt͡ʃeβ̞ike
corte koɾt̪e
corte koɾt̪e
comandante komãn̪d̪ãn̪t̪e
tamaño t̪amaɲo
enemigo enemiɣ̞o
disputa d̪isput̪a
regreso reɣ̞ɾeso
anhelo anelo
delegado d̪eleɣ̞að̞o
mediodía með̞joð̞ia
fórmula foɾmula
concordia kõŋkoɾð̞ja
respeto respet̪o
absolutismo aβ̞solut̪izmo
caoba kaoβ̞a
detalle d̪et̪aʝe
[d̪eˈt̪a.ʝe] d̪et̪aʎe
[d̪eˈt̪a.ʃe] d̪et̪aʒe
símbolo sĩmbolo
candidato kãn̪d̪ið̞at̪o
lugarteniente luɣ̞aɾt̪enjẽn̪t̪e
sentimiento sẽn̪t̪imjẽn̪t̪o
ejecutivo exekut̪iβ̞o
anécdota aneɣ̞ð̞ot̪a
autoría au̯t̪oɾia
grillo ɡɾiʝo
[ˈɡɾi.ʝo] ɡɾiʎo
[ˈɡɾi.ʃo] ɡɾiʒo
ganador ɡanað̞oɾ
recompensa rekõmpẽnsa
depresión d̪epɾesjõn
confesión kõɱfesjõn
tono t̪ono
visión bisjõn
muchacha mut͡ʃat͡ʃa
pómulo pomulo
integrante ĩn̪t̪eɣ̞ɾãn̪t̪e
niña niɲa
compañero kõmpaɲeɾo
mejilla mexiʝa
[meˈxi.ʝa] mexiʎa
[meˈxi.ʃa] mexiʒa
teste t̪est̪e
muchacho mut͡ʃat͡ʃo
nudillo nuð̞iʝo
[nuˈð̞i.ʝo] nuð̞iʎo
[nuˈð̞i.ʃo] nuð̞iʒo
rodilla roð̞iʝa
[roˈð̞i.ʝa] roð̞iʎa
[roˈð̞i.ʃa] roð̞iʒa
hombro õmbɾo
hígado iɣ̞að̞o
insurgente ĩnsuɾxẽn̪t̪e
comando komãn̪d̪o
estómago est̪omaɣ̞o
tendón t̪ẽn̪d̪õn
terreno t̪ereno
oreja oɾexa
fundador fũn̪d̪að̞oɾ
artefacto aɾt̪efaɣ̞t̪o
sitio sit̪jo
sitio sit̪jo
triunfo t̪ɾjũɱfo
manta mãn̪t̪a
costilla kost̪iʝa
[kosˈt̪i.ʝa] kost̪iʎa
[kosˈt̪i.ʃa] kost̪iʒa
milagro milaɣ̞ɾo
medicamento með̞ikamẽn̪t̪o
pocho pot͡ʃo
pocho pot͡ʃo
señorita seɲoɾit̪a
apertura apeɾt̪uɾa
legado leɣ̞að̞o
muela mwela
tejido t̪exið̞o
comino komino
progreso pɾoɣ̞ɾeso
vínculo bĩŋkulo
batalla bat̪aʝa
[baˈt̪a.ʝa] bat̪aʎa
[baˈt̪a.ʃa] bat̪aʒa
músculo muskulo
mortalidad moɾt̪alið̞að̞
dignidad d̪iɣ̞nið̞að̞
vientre bjẽn̪t̪ɾe
patria pat̪ɾja
ministerio minist̪eɾjo
neocon neokõn
figura fiɣ̞uɾa
coyuntura koʝũn̪t̪uɾa
[ko.ʝũn̪ˈt̪u.ɾa] koʃũn̪t̪uɾa
espalda espal̪d̪a
labio laβ̞jo
objetivo oβ̞xet̪iβ̞o
litigio lit̪ixjo
cuello kweʝo
[ˈkwe.ʝo] kweʎo
[ˈkwe.ʃo] kweʒo
mamá mama
entrada ẽn̪t̪ɾað̞a
loci loki
gira xiɾa
riñón riɲõn
estrategia est̪ɾat̪exja
masacre masakɾe
esqueleto eskelet̪o
intensidad ĩn̪t̪ẽnsið̞að̞
oferta ofeɾt̪a
codo koð̞o
heredero eɾeð̞eɾo
adepto að̞eβ̞t̪o
política polit̪ika
política polit̪ika
diente d̪jẽn̪t̪e
cadera kað̞eɾa
frase fɾase
artículo aɾt̪ikulo
código koð̞iɣ̞o
señora seɲoɾa
crimen kɾimẽn
papá papa
chica t͡ʃika
retirada ret̪iɾað̞a
liga liɣ̞a
señor seɲoɾ
prisionero pɾisjoneɾo
explosión eɣ̞splosjõn
documento d̪okumẽn̪t̪o
reino rei̯no
supermercado ˌsupeɾmeɾkað̞o
oído oið̞o
peligro peliɣ̞ɾo
limusina limusina
wáter bat̪eɾ
toallero t̪oaʝeɾo
[t̪o.aˈʝe.ɾo] t̪oaʎeɾo
[t̪o.aˈʃe.ɾo] t̪oaʒeɾo
esterilla est̪eɾiʝa
[es.t̪eˈɾi.ʝa] est̪eɾiʎa
[es.t̪eˈɾi.ʃa] est̪eɾiʒa
caucho kau̯t͡ʃo
training t̪ɾei̯nĩn
regla reɣ̞la
postura post̪uɾa
bañera baɲeɾa
marco maɾko
marco maɾko
señal seɲal
docudrama d̪okuð̞ɾama
práctica pɾaɣ̞t̪ika
seda seð̞a
chico t͡ʃiko
plebeyo pleβ̞eʝo
[pleˈβ̞e.ʝo] pleβ̞eʃo
individuo ĩn̪d̪iβ̞ið̞wo
resultado resul̪t̪að̞o
visitante bisit̪ãn̪t̪e
toalla t̪oaʝa
[t̪oˈa.ʝa] t̪oaʎa
[t̪oˈa.ʃa] t̪oaʒa
intento ĩn̪t̪ẽn̪t̪o
retrete ret̪ɾet̪e
opositor oposit̪oɾ
argumento aɾɣ̞umẽn̪t̪o
examen eɣ̞samẽn
alternativa al̪t̪eɾnat̪iβ̞a
diagnóstico d̪jaɣ̞nost̪iko
bidé bið̞e
título t̪it̪ulo
bento bẽn̪t̪o
soltero sol̪t̪eɾo
minoría ˌminoɾia
fallo faʝo
[ˈfa.ʝo] faʎo
[ˈfa.ʃo] faʒo
insulto ĩnsul̪t̪o
jabonera xaβ̞oneɾa
excusado eɣ̞skusað̞o
impago ĩmpaɣ̞o
reportaje repoɾt̪axe
artillería aɾt̪iʝeɾia
[aɾ.t̪i.ʝeˈɾi.a] aɾt̪iʎeɾia
[aɾ.t̪i.ʃeˈɾi.a] aɾt̪iʒeɾia
efecto efeɣ̞t̪o
combustión kõmbust̪jõn
embajada ẽmbaxað̞a
mujeriego muxeɾjeɣ̞o
asalto asal̪t̪o
lino lino
intestino ĩn̪t̪est̪ino
vena bena
feto fet̪o
afueras afweɾas
agujero aɣ̞uxeɾo
estilo est̪ilo
afeitado afei̯t̪að̞o
remesa remesa
rollo roʝo
[ˈro.ʝo] roʎo
[ˈro.ʃo] roʒo
musulmán musulmãn
piel pjel
lengua lẽŋɡwa
bebé beβ̞e
aislamiento ai̯slamjẽn̪t̪o
cubierta kuβ̞jeɾt̪a
petróleo pet̪ɾoleo
párroco paroko
categoría kat̪eɣ̞oɾia
voto bot̪o
hemisferio emisfeɾjo
pandilla pãn̪d̪iʝa
[pãn̪ˈd̪i.ʝa] pãn̪d̪iʎa
[pãn̪ˈd̪i.ʃa] pãn̪d̪iʒa
tumba t̪ũmba
traidor t̪ɾai̯ð̞oɾ
búsqueda buskeð̞a
máquina makina
origen oɾixẽn
continente kõn̪t̪inẽn̪t̪e
golpe ɡolpe
discusión d̪iskusjõn
Spain) θepiʝo
Latin-America) sepiʝo
[seˈpi.ʎo] sepiʃo
departamento d̪epaɾt̪amẽn̪t̪o
mando mãn̪d̪o
consenso kõnsẽnso
pegamento peɣ̞amẽn̪t̪o
baño baɲo
documental d̪okumẽn̪t̪al
prisión pɾisjõn
desempleo d̪esẽmpleo
signo siɣ̞no
diversidad d̪iβ̞eɾsið̞að̞
línea linea
sunita sunit̪a
tesis t̪esis
subsidio suβ̞sið̞jo
finalidad finalið̞að̞
cuota kwot̪a
pentágono pẽn̪t̪aɣ̞ono
ducha d̪ut͡ʃa
físico fisiko
físico fisiko
pantalla pãn̪t̪aʝa
[pãn̪ˈt̪a.ʝa] pãn̪t̪aʎa
[pãn̪ˈt̪a.ʃa] pãn̪t̪aʒa
esponja espõŋxa
rumbo rũmbo
ofensiva ofẽnsiβ̞a
cortina koɾt̪ina
cortina koɾt̪ina
barco baɾko
inodoro inoð̞oɾo
difusión d̪ifusjõn
adhesión að̞esjõn
desventaja d̪ezβ̞ẽn̪t̪axa
enfoque ẽɱfoke
dificultad d̪ifikul̪t̪að̞
contacto kõn̪t̪aɣ̞t̪o
luto lut̪o
compra kõmpɾa
impacto ĩmpaɣ̞t̪o
carril karil
obstáculo oβ̞st̪akulo
objeto oβ̞xet̪o
afiliado afiljað̞o
contenido kõn̪t̪enið̞o
aborto aβ̞oɾt̪o
altura al̪t̪uɾa
turismo t̪uɾizmo
aumento au̯mẽn̪t̪o
testigo t̪est̪iɣ̞o
testigo t̪est̪iɣ̞o
técnica t̪eɣ̞nika
técnica t̪eɣ̞nika
iro iɾo
brigada bɾiɣ̞að̞a
perspectiva peɾspeɣ̞t̪iβ̞a
perspectiva peɾspeɣ̞t̪iβ̞a
tarde t̪aɾð̞e
sexo seɣ̞so
mendigo mẽn̪d̪iɣ̞o
grifo ɡɾifo
analfabetismo analfaβ̞et̪izmo
ideas ið̞eas
fenómeno fenomeno
tropa t̪ɾopa
desconexión d̪eskoneɣ̞sjõn
ideología ið̞eoloxia
perfil peɾfil
ambo ãmbo
cristianismo kɾist̪janizmo
suplemento suplemẽn̪t̪o
explosivo eɣ̞splosiβ̞o
contraste kõn̪t̪ɾast̪e
modo moð̞o
leitmotif lei̯(ð̞)mot̪if
asesor asesoɾ
característica kaɾaɣ̞t̪eɾist̪ika
trono t̪ɾono
mito mit̪o
mito mit̪o
plugin plaɣ̞ĩn
bono bono
sistema sist̪ema
mirada miɾað̞a
caché kat͡ʃe
caché kat͡ʃe
indicador ĩn̪d̪ikað̞oɾ
leitmotiv lei̯(ð̞)mot̪if
recado rekað̞o
huracán uɾakãn
apraxia apɾaɣ̞sja
colapso kolaβ̞so
curso kuɾso
espectro espeɣ̞t̪ɾo
mires miɾes
imperialismo ĩmpeɾjalizmo
conjunto kõŋxũn̪t̪o
magneto maɣ̞net̪o
Philippines) ɟ͡ʝusu
[ˈʃu.su] ʒusu
pintor pĩn̪t̪oɾ
palanca palãŋka
vestido best̪ið̞o
pipa pipa
pipa pipa
pipa pipa
pipa pipa
foro foɾo
kokoro kokoɾo
convenio kõmbenjo
tortura t̪oɾt̪uɾa
coronel koɾonel
goma ɡoma
consumo kõnsumo
palma palma
colina kolina
colina kolina
spotter espot̪eɾ
pacto paɣ̞t̪o
instrumento ĩnst̪ɾumẽn̪t̪o
haba aβ̞a
entender ẽn̪t̪ẽn̪d̪eɾ
parlamentario paɾlamẽn̪t̪aɾjo
costo kost̪o
bomba bõmba
masa masa
goyim ɡoʝĩm
[ɡoˈʝĩm] ɡoʃĩm
modelo moð̞elo
modelo moð̞elo
transporte t̪ɾãnspoɾt̪e
barba baɾβ̞a
barba baɾβ̞a
goy ɡoi̯
vivendi ˌmoð̞uz β̞iβ̞ẽn̪d̪i
tasa t̪asa
chichi t͡ʃit͡ʃi
chichi t͡ʃit͡ʃi
chichi t͡ʃit͡ʃi
chichi t͡ʃit͡ʃi
imago imaɣ̞o
imago imaɣ̞o
fútbol fuð̞β̞ol
ve be
fulmar fulmaɾ
lupanar lupanaɾ
seo seo
mas mas
moras moɾas
futura fut̪uɾa
claro klaɾo
foie fwa
buses buses
teta t̪et̪a
desencanto d̪esẽŋkãn̪t̪o
deber d̪eβ̞eɾ
rigor riɣ̞oɾ
militar milit̪aɾ
pantorrilla pãn̪t̪oriʝa
[pãn̪.t̪oˈri.ʝa] pãn̪t̪oriʎa
[pãn̪.t̪oˈri.ʃa] pãn̪t̪oriʒa
bala bala
cuate kwat̪e
vigor biɣ̞oɾ
gemelo xemelo
cheddar t͡ʃeð̞aɾ
Spain) meʝiθo
Latin-America) meʝiso
[meˈʎi.so] meʃiso
retinas ret̪inas
barda baɾð̞a
barda baɾð̞a
cases kases
backstage baɣ̞st̪ei̯t͡ʃ
teratoma t̪eɾat̪oma
fibroma fiβ̞ɾoma
asbestosis azβ̞est̪osis
rápido rapið̞o
chalet t͡ʃale
isla isla
superyó supeɾʝo
[su.peɾˈʝo] supeɾʃo
ameba ameβ̞a
cameo kameo
cordillera koɾð̞iʝeɾa
[koɾ.ð̞iˈʝe.ɾa] koɾð̞iʎeɾa
[koɾ.ð̞iˈʃe.ɾa] koɾð̞iʒeɾa
gastritis ɡast̪ɾit̪is
tuteo t̪ut̪eo
voseo boseo
sonrisa sõnrisa
tontería t̪õn̪t̪eɾia
compadre kõmpað̞ɾe
cabrón kaβ̞ɾõn
cabrón kaβ̞ɾõn
rocker rokeɾ
tandoor t̪ãn̪d̪uɾ
chaval t͡ʃaβ̞al
branding bɾãn̪d̪ĩn
meningitis menĩŋxit̪is
cachondeo kat͡ʃõn̪d̪eo
limpiabotas lĩmpjaβ̞ot̪as
pendejo pẽn̪d̪exo
pendejo pẽn̪d̪exo
merlot meɾlo
buscavidas buskaβ̞ið̞as
fama fama
bebo beβ̞o
folio foljo
ello eʝo
[ˈe.ʝo] eʎo
[ˈe.ʃo] eʒo
compositor kõmposit̪oɾ
dama d̪ama
playoff pleʝof
[pleˈʝof] pleʃof
cascarrabias kaskaraβ̞jas
sommelier somelje
relámpago relãmpaɣ̞o
lágrima laɣ̞ɾima
coño koɲo
coño koɲo
francotirador fɾãŋkot̪iɾað̞oɾ
astilla ast̪iʝa
[asˈt̪i.ʝa] ast̪iʎa
[asˈt̪i.ʃa] ast̪iʒa
eje exe
vaginitis baxinit̪is
otitis ot̪it̪is
tos t̪os
tendinitis t̪ẽn̪d̪init̪is
otalgia ot̪alxja
academia akað̞emja
hematoma emat̪oma
intercostal ĩn̪t̪eɾkost̪al
baja baxa
gota ɡot̪a
culturismo kul̪t̪uɾizmo
cobras koβ̞ɾas
canapé kanape
Spain) θeβ̞oʝa
Latin-America) seβ̞oʝa
[seˈβ̞o.ʎa] seβ̞oʃa
lacrosse lakɾos
santa sãn̪t̪a
ánimo animo
latinas lat̪inas
lujo luxo
risa risa
anamnesis anãmnesis
piti pit̪i
esperanto espeɾãn̪t̪o
llave ɟ͡ʝaβ̞e
[ˈɟ͡ʝa.β̞e] ʎaβ̞e
[ˈʃa.β̞e] ʒaβ̞e
cóndor kõn̪d̪oɾ
apnea aβ̞nea
frío fɾio
medusa með̞usa
costal kost̪al
género xeneɾo
desengaño d̪esẽŋɡaɲo
engaño ẽŋɡaɲo
chique t͡ʃike
stevia st̪eβ̞ja
trolley t̪ɾolei̯
captor kaβ̞t̪oɾ
gravedad ɡɾaβ̞eð̞að̞
lata lat̪a
pacay pakai̯
japonesa xaponesa
rama rama
dolmen d̪olmẽn
turbo t̪uɾβ̞o
mora moɾa
mora moɾa
mora moɾa
embudo ẽmbuð̞o
mago maɣ̞o
chaya t͡ʃaʝa
[ˈt͡ʃa.ʝa] t͡ʃaʃa
prostituta pɾost̪it̪ut̪a
mesquite meskit̪e
tenia t̪enja
cuma kuma
hache at͡ʃe
quipu kipu
liana ljana
taro t̪aɾo
viajante bjaxãn̪t̪e
caudillo kau̯ð̞iʝo
[kau̯ˈð̞i.ʝo] kau̯ð̞iʎo
[kau̯ˈð̞i.ʃo] kau̯ð̞iʒo
orina oɾina
biopic bjopik
nightclub nai̯ð̞kluβ̞
menor menoɾ
impostor ĩmpost̪oɾ
macadamia makað̞amja
madrina mað̞ɾina
pesar pesaɾ
farero faɾeɾo
combo kõmbo
anastomosis anast̪omosis
jima ˌkoa ð̞e xima
picador pikað̞oɾ
faena faena
vega beɣ̞a
carabao kaɾaβ̞ao
igual iɣ̞wal
igual iɣ̞wal
mousse mus
squad eskwað̞
cantilena kãn̪t̪ilena
ambages ãmbaxes
coloratura koloɾat̪uɾa
soso soso
corral koral
cate kat̪e
bandera bãn̪d̪eɾa
nena nena
laptop laβ̞t̪op
galla ɡaʝa
[ˈɡa.ʝa] ɡaʎa
[ˈɡa.ʃa] ɡaʒa
pete pet̪e
pete pet̪e
pete pet̪e
alquiler alkileɾ
espantapájaros esˌpãn̪t̪apaxaɾos
conserje kõnseɾxe
pesadilla pesað̞iʝa
[pe.saˈð̞i.ʝa] pesað̞iʎa
[pe.saˈð̞i.ʃa] pesað̞iʒa
ejido exið̞o
tara t̪aɾa
pesos pesos
ji xi
opa opa
opa opa
algodón alɣ̞oð̞õn
epidural epið̞uɾal
águila aɣ̞ila
nubia nuβ̞ja
riba riβ̞a
pitas pit̪as
biblia biβ̞lja
gerente xeɾẽn̪t̪e
teja t̪exa
savia saβ̞ja
serval seɾβ̞al
pijo pixo
pijo pixo
foramen foɾamẽn
cha t͡ʃa
languor lãŋɡwoɾ
sakura sakuɾa
pingüino pĩŋɡwino
pecados pekað̞os
oreo oɾeo
ganas ɡanas
bonobo bonoβ̞o
extremeño eɣ̞st̪ɾemeɲo
extremeño eɣ̞st̪ɾemeɲo
adenoma að̞enoma
autopsia au̯t̪oβ̞sja
abanos aβ̞anos
vainilla bai̯niʝa
[bai̯ˈni.ʝa] bai̯niʎa
[bai̯ˈni.ʃa] bai̯niʒa
vals bals
mistral mist̪ɾal
alcalde alkal̪d̪e
vaina bai̯na
menhir meniɾ
margrave maɾɣ̞ɾaβ̞e
cura kuɾa
cura kuɾa
cura kuɾa
cura kuɾa
vello beʝo
[ˈbe.ʝo] beʎo
[ˈbe.ʃo] beʒo
ayuda aʝuð̞a
[aˈʝu.ð̞a] aʃuð̞a
ayuda aʝuð̞a
[aˈʝu.ð̞a] aʃuð̞a
delicatessen d̪elikat̪esẽn
calvo kalβ̞o
fandango fãn̪d̪ãŋɡo
moto mot̪o
moto mot̪o
coronavirus koɾonaβ̞iɾus
portuguesa poɾt̪uɣ̞esa
obrero oβ̞ɾeɾo
gana ɡana
pachuco pat͡ʃuko
platina plat̪ina
platina plat̪ina
supervisor supeɾβ̞isoɾ
Spain) beʝeθa
Latin-America) beʝesa
[beˈʎe.sa] beʃesa
ópera opeɾa
desaire d̪esai̯ɾe
chingadera t͡ʃĩŋɡað̞eɾa
lamé lame
ímpetu ĩmpet̪u
logia loxja
kimchi kĩmt͡ʃi
obra oβ̞ɾa
tarea t̪aɾea
chancla t͡ʃãŋkla
chongo t͡ʃõŋɡo
chongo t͡ʃõŋɡo
chongo t͡ʃõŋɡo
austral au̯st̪ɾal
chorro t͡ʃoro
chorro t͡ʃoro
esgrima ezɣ̞ɾima
chamba t͡ʃãmba
chamba t͡ʃãmba
dopamina d̪opamina
chicana t͡ʃikana
chicana t͡ʃikana
personaje peɾsonaxe
toreador t̪oɾeað̞oɾ
coreana ˌɡera koɾeana
auxiliar ˌmano au̯ɣ̞siljaɾ
abejorro aβ̞exoro
gatito ɡat̪it̪o
ramera rameɾa
pulla puʝa
[ˈpu.ʝa] puʎa
[ˈpu.ʃa] puʒa
alcahuete alkawet̪e
favorita faβ̞oɾit̪a
ababol aβ̞aβ̞ol
chiripa t͡ʃiɾipa
remise remise
yapa ɟ͡ʝapa
[ˈɟ͡ʝa.pa] ʃapa
llamarada ɟ͡ʝamaɾað̞a
[ɟ͡ʝa.maˈɾa.ð̞a] ʎamaɾað̞a
[ʃa.maˈɾa.ð̞a] ʒamaɾað̞a
llamamiento ɟ͡ʝamamjẽn̪t̪o
[ɟ͡ʝa.maˈmjẽn̪.t̪o] ʎamamjẽn̪t̪o
[ʃa.maˈmjẽn̪.t̪o] ʒamamjẽn̪t̪o
llorón ɟ͡ʝoɾõn
[ɟ͡ʝoˈɾõn] ʎoɾõn
[ʃoˈɾõn] ʒoɾõn
limonada limonað̞a
courier kuɾjeɾ
llaga ɟ͡ʝaɣ̞a
[ˈɟ͡ʝa.ɣ̞a] ʎaɣ̞a
[ˈʃa.ɣ̞a] ʒaɣ̞a
Spain) ɟ͡ʝoβ̞iθ̬na
Latin-America) ɟ͡ʝoβ̞izna
[ʎoˈβ̞iz.na] ʃoβ̞izna
llorona ɟ͡ʝoɾona
[ɟ͡ʝoˈɾo.na] ʎoɾona
[ʃoˈɾo.na] ʒoɾona
llamado ɟ͡ʝamað̞o
[ɟ͡ʝaˈma.ð̞o] ʎamað̞o
[ʃaˈma.ð̞o] ʒamað̞o
vieja bjexa
males males
parque paɾke
poncho põnʲt͡ʃo
chapa t͡ʃapa
chapa t͡ʃapa
abrigo aβ̞ɾiɣ̞o
limpia lĩmpja
vía bia
sud suð̞
pollera poʝeɾa
[poˈʝe.ɾa] poʎeɾa
[poˈʃe.ɾa] poʒeɾa
yonqui ɟ͡ʝõŋki
[ˈɟ͡ʝõŋ.ki] ʃõŋki
copal kopal
runa runa
runa runa
films films
chicle t͡ʃikle
sarcasmo saɾkazmo
cuca kuka
cuca kuka
amigote amiɣ̞ot̪e
medianoche með̞janot͡ʃe
frijol fɾixol
sonata sonat̪a
abolengo aβ̞olẽŋɡo
dintel d̪ĩn̪t̪el
linaje linaxe
polla poʝa
[ˈpo.ʝa] poʎa
[ˈpo.ʃa] poʒa
mantequilla mãn̪t̪ekiʝa
[mãn̪.t̪eˈki.ʝa] mãn̪t̪ekiʎa
[mãn̪.t̪eˈki.ʃa] mãn̪t̪ekiʒa
tatami t̪at̪ami
coartada koaɾt̪að̞a
jóvenes xoβ̞enes
estragón est̪ɾaɣ̞õn
alemana alemana
devoto d̪eβ̞ot̪o
moco moko
culpa kulpa
estrato est̪ɾat̪o
gordos ɡoɾð̞os
tuning t̪unĩn
timbal t̪ĩmbal
película pelikula
alemán alemãn
alemán alemãn
cordero koɾð̞eɾo
tweed t̪wið̞
coronal koɾonal
copla kopla
engorro ẽŋɡoro
vaho bao
mimosa mimosa
dobro d̪oβ̞ɾo
martini maɾt̪ini
molla moʝa
[ˈmo.ʝa] moʎa
[ˈmo.ʃa] moʒa
vaqueros bakeɾos
chiquita t͡ʃikit̪a
solfatara solfat̪aɾa
silla siʝa
[ˈsi.ʝa] siʎa
[ˈsi.ʃa] siʒa
concha kõnʲt͡ʃa
flashback flaʃβ̞ak
pulmón pulmõn
brújula bɾuxula
vinilo binilo
abeja aβ̞exa
choco t͡ʃoko
sordo soɾð̞o
radial rað̞jal
radial rað̞jal
vacuidad bakwið̞að̞
maracuyá maɾakuʝa
[ma.ɾa.kuˈʝa] maɾakuʃa
vaguedad baɣ̞eð̞að̞
enchilada ẽnʲt͡ʃilað̞a
vasco basko
vasco basko
vahído baið̞o
fractal fɾaɣ̞t̪al
rupia rupja
vagón baɣ̞õn
correa korea
valentía balẽn̪t̪ia
vacuna bakuna
luis lwis
litoral lit̪oɾal
valija balixa
vajilla baxiʝa
[baˈxi.ʝa] baxiʎa
[baˈxi.ʃa] baxiʒa
vanidad banið̞að̞
varita baɾit̪a
honda õn̪d̪a
variedad baɾjeð̞að̞
relincho relĩnʲt͡ʃo
valía balia
teca t̪eka
teca t̪eka
vaivén bai̯β̞ẽn
vanguardia bãŋɡwaɾð̞ja
vástago bast̪aɣ̞o
vasija basixa
vándalo bãn̪d̪alo
vándalo bãn̪d̪alo
adores að̞oɾes
coima koi̯ma
vaquilla bakiʝa
[baˈki.ʝa] bakiʎa
[baˈki.ʃa] bakiʒa
veta bet̪a
vasallo basaʝo
[baˈsa.ʝo] basaʎo
[baˈsa.ʃo] basaʒo
puerto pweɾt̪o
vandalismo bãn̪d̪alizmo
osa osa
vagabundo baɣ̞aβ̞ũn̪d̪o
vellosidad beʝosið̞að̞
[be.ʝo.siˈð̞að̞] beʎosið̞að̞
[be.ʃo.siˈð̞að̞] beʒosið̞að̞
veleidad belei̯ð̞að̞
horda oɾð̞a
veleta belet̪a
velorio beloɾjo
okey ˌokei̯
velador belað̞oɾ
anaranjado anaɾãŋxað̞o
depósito d̪eposit̪o
veinteavo bẽĩn̪t̪eaβ̞o
venado benað̞o
venado benað̞o
vano bano
timing t̪ai̯mĩn
vampiro bãmpiɾo
briquet bɾike
término t̪eɾmino
velada belað̞a
deja d̪exa
vado bað̞o
mudo muð̞o
corvo koɾβ̞o
apretón apɾet̪õn
verraco berako
foulard fulaɾ
viudo bjuð̞o
affaire afeɾ
favorito faβ̞oɾit̪o
nigiri niɣ̞iɾi
valla baʝa
[ˈba.ʝa] baʎa
[ˈba.ʃa] baʒa
semilla semiʝa
[seˈmi.ʝa] semiʎa
[seˈmi.ʃa] semiʒa
hinchado ĩnʲt͡ʃað̞o
pierna pjeɾna
nombramiento nõmbɾamjẽn̪t̪o
osadía osað̞ia
viuda bjuð̞a
esfero esfeɾo
casero kaseɾo
verdolaga beɾð̞olaɣ̞a
adiós að̞jos
piojo pjoxo
camping kãmpĩn
Spain) aʝaθ̬ɣ̞o
Latin-America) aʝazɣ̞o
[aˈʎaz.ɣ̞o] aʃazɣ̞o
puñal puɲal
hincha ĩnʲt͡ʃa
hincha ĩnʲt͡ʃa
fotografía fot̪oɣ̞ɾafia
dolar d̪olaɾ
grasa ɡɾasa
amarillo amaɾiʝo
[a.maˈɾi.ʝo] amaɾiʎo
[a.maˈɾi.ʃo] amaɾiʒo
navaja naβ̞axa
navaja naβ̞axa
Spain) θiɣ̞ariʝo
Latin-America) siɣ̞ariʝo
[si.ɣ̞aˈri.ʎo] siɣ̞ariʃo
habla aβ̞la
yuan ɟ͡ʝwãn
gusano ɡusano
sprinter espɾĩn̪t̪eɾ
fruto fɾut̪o
superintendente supeɾĩn̪t̪ẽn̪d̪ẽn̪t̪e
víbora biβ̞oɾa
cal kal
peña peɲa
caneca kaneka
piedra pjeð̞ɾa
ptosis t̪osis
indígena ĩn̪d̪ixena
nube nuβ̞e
vigilante bixilãn̪t̪e
organista oɾɣ̞anist̪a
doula d̪ula
mafia mafja
ramada ramað̞a
soga soɣ̞a
napa napa
napa napa
riata rjat̪a
scooter eskut̪eɾ
vanguardista bãŋɡwaɾð̞ist̪a
venda bẽn̪d̪a
venda bẽn̪d̪a
saltillo sal̪t̪iʝo
[sal̪ˈt̪i.ʝo] sal̪t̪iʎo
[sal̪ˈt̪i.ʃo] sal̪t̪iʒo
reata reat̪a
paronomasia paɾonomasja
tordo t̪oɾð̞o
veneno beneno
idioma ið̞joma
jacks ɟ͡ʝaɣ̞s
[ˈɟ͡ʝaɣ̞s] ʃaɣ̞s
selva selβ̞a
ortografía oɾt̪oɣ̞ɾafia
sponsor espõnsoɾ
ordeño oɾð̞eɲo
tránsito t̪ɾãnsit̪o
pudor puð̞oɾ
pudor puð̞oɾ
verja beɾxa
sacre sakɾe
vegetal bexet̪al
fruta fɾut̪a
serape seɾape
llano ɟ͡ʝano
[ˈɟ͡ʝa.no] ʎano
[ˈʃa.no] ʒano
armería aɾmeɾia
titular t̪it̪ulaɾ
titular t̪it̪ulaɾ
chaparral t͡ʃaparal
administrador að̞minist̪ɾað̞oɾ
garrote ɡarot̪e
baronet baɾonet̪
coaster kost̪eɾ
parietal paɾjet̪al
slugger eslaɣ̞eɾ
carro karo
letrado let̪ɾað̞o
rea rea
plana plana
cuervo kweɾβ̞o
toppings t̪opĩns
pomelo pomelo
pavo paβ̞o
colada ˌpiɲa kolað̞a
hotdog xoð̞ð̞oɣ̞
aligator aliɣ̞at̪oɾ
letra let̪ɾa
comparativo kõmpaɾat̪iβ̞o
piña piɲa
riff rif
radios rað̞jos
topping t̪opĩn
sayonara saʝonaɾa
[sa.ʝoˈna.ɾa] saʃonaɾa
casanova kasanoβ̞a
dorado d̪oɾað̞o
jojoba xoxoβ̞a
rodeo roð̞eo
herpes eɾpes
pina pina
tipo t̪ipo
tipo t̪ipo
tipo t̪ipo
vitro bit̪ɾo
mampara mãmpaɾa
llanto ɟ͡ʝãn̪t̪o
[ˈɟ͡ʝãn̪.t̪o] ʎãn̪t̪o
[ˈʃãn̪.t̪o] ʒãn̪t̪o
llanta ɟ͡ʝãn̪t̪a
[ˈɟ͡ʝãn̪.t̪a] ʎãn̪t̪a
